objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6371760248064051403,0,0.277881164248798,GALEX J232101.8+714624,350.257703810406,71.7734246580778,1,-999,21.38469,-999,10.14202,0.472681,FALSE,-99,0.002400909
6371760248064051404,0,0.437909669199211,GALEX J232059.0+714619,350.246035303564,71.7721524745262,1,-999,21.57728,-999,8.493535,0.4817889,FALSE,-99,0.003364239
6371760248064051426,0,0.510630384489306,GALEX J232108.9+714638,350.28712995388,71.7773247900139,1,-999,21.33273,-999,10.63919,0.472681,FALSE,-99,0.003194721
6371760248064051414,0,0.574652811203572,GALEX J232109.2+714628,350.288459611438,71.7744620884426,1,-999,22.0733,-999,5.378716,0.472681,FALSE,-99,0.00290376
6371760248064051387,0,0.62948884004079,GALEX J232105.2+714605,350.271949606846,71.7681968654614,1,-999,21.3442,-999,10.52736,0.4817889,FALSE,-99,0.003817352
6371760248066148585,0,0.661247504482937,GALEX J232055.5+714704,350.23141052485,71.7844469384365,3,21.43099,19.49701,9.718626,57.70267,0.472681,FALSE,0.001404752,0.002111079
6371760248064051420,0,0.934181469512884,GALEX J232050.4+714640,350.210213933953,71.777782726935,1,-999,20.9622,-999,14.96642,0.472681,FALSE,-99,0.002964213
6371760248064051437,0,0.96611871963292,GALEX J232114.3+714656,350.309697085846,71.7822223281067,1,-999,20.52701,-999,22.3457,0.4757259,FALSE,-99,0.003832124
6371760248064051386,0,0.987920654813504,GALEX J232112.2+714603,350.300875801327,71.7676249318733,1,-999,21.47402,-999,9.340955,0.472681,FALSE,-99,0.00298968
6371760248064051451,0,1.04813892969277,GALEX J232049.8+714702,350.207679892524,71.7841308284679,1,-999,21.80576,-999,6.881688,0.472681,FALSE,-99,0.003444444
6371760248064051391,0,1.0779577314184,GALEX J232049.8+714614,350.20761860544,71.7706258435387,1,-999,21.07981,-999,13.42994,0.4817889,FALSE,-99,0.004263768
6371760248064051523,0,1.18889650935194,GALEX J232101.5+714752,350.256546307832,71.7977855202417,1,-999,22.23476,-999,4.635472,0.472681,FALSE,-99,0.002061747
6371760248064051357,0,1.24940199436094,GALEX J232053.1+714539,350.221530165168,71.7610066700671,1,-999,22.06314,-999,5.429317,0.4817889,FALSE,-99,0.001203009
6371760248066148587,0,1.25927718746898,GALEX J232117.7+714703,350.324007868801,71.7843260407299,3,21.47058,20.02714,9.370697,35.41149,0.4757259,FALSE,0.002748682,0.002795604
6371760248065101871,0,1.40991605035763,GALEX J232048.2+714548,350.201013229649,71.7634501361469,2,21.55465,-999,8.672421,-999,0.4811143,FALSE,0.002710257,-99
6371760248064051531,0,1.41942539626043,GALEX J232104.0+714805,350.266834119716,71.8015604907633,1,-999,22.36134,-999,4.125371,0.472681,FALSE,-99,0.001839131
6371760248064051330,0,1.50726829370991,GALEX J232106.5+714512,350.277386613735,71.7534750231469,1,-999,21.85144,-999,6.598143,0.4817889,FALSE,-99,0.003005868
6371760248064051389,0,1.58889622609068,GALEX J232042.1+714632,350.175669572867,71.7755907097957,1,-999,18.97236,-999,93.55274,0.4811143,FALSE,-99,0.001899905
6371760248064051359,0,1.60840932642048,GALEX J232046.5+714539,350.193732499741,71.7610051517925,1,-999,21.92291,-999,6.177796,0.4811143,FALSE,-99,0.002145299
