objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6386150619741164903,0,0.325755185585765,GALEX J112533.2-431406,171.388426245418,-43.2352357239923,1,-999,22.4851,-999,3.680957,0.09585205,FALSE,-99,0.004042572
6386150619741164750,0,0.377848948536675,GALEX J112533.3-431445,171.388940677817,-43.2458899676308,1,-999,21.484,-999,9.255484,0.09451963,FALSE,-99,0.003416828
6386150619742214549,0,0.474338397481733,GALEX J112531.6-431434,171.381978376479,-43.2430335111465,2,21.64851,-999,7.954215,-999,0.09585205,FALSE,0.002067146,-99
6386150619743261977,0,0.476667547466071,GALEX J112536.0-431405,171.400261121541,-43.234814131551,3,20.83567,16.13729,16.81638,1273.742,0.09451963,FALSE,0.002988022,0.001750202
6386150619743261988,0,0.538984917609432,GALEX J112537.0-431419,171.404228782755,-43.2388458992509,3,21.49159,16.58834,9.191046,840.7479,0.09451963,FALSE,0.0009463658,0.001630602
6386150619741164847,0,0.631475006207884,GALEX J112533.4-431346,171.389253960479,-43.2296673177555,1,-999,22.04729,-999,5.509122,0.09585205,FALSE,-99,0.00336163
6386150619741165087,0,0.82685323322481,GALEX J112532.3-431509,171.384886950731,-43.2527697902058,1,-999,18.75898,-999,113.8692,0.09451963,FALSE,-99,0.001810513
6386150619741164537,0,0.840922734029251,GALEX J112534.5-431514,171.393747436837,-43.2539574607413,1,-999,17.15577,-999,498.531,0.09451963,FALSE,-99,0.006881706
6386150619741164752,0,0.898878703588824,GALEX J112535.8-431514,171.399466609148,-43.2539592229854,1,-999,17.683,-999,306.7611,0.09451963,FALSE,-99,0.001670887
6386150619743261918,0,0.93187166937427,GALEX J112538.4-431355,171.41033855603,-43.232080435059,3,20.09016,15.3475,33.41477,2636.342,0.09414981,FALSE,0.005071193,0.01481647
6386150619742214530,0,1.18412354838546,GALEX J112537.2-431322,171.40525708995,-43.2227898609492,2,19.62069,-999,51.49024,-999,0.09414981,FALSE,0.002015477,-99
6386150619741164901,0,1.19966283412439,GALEX J112538.0-431326,171.408671092604,-43.2241178633904,1,-999,16.97624,-999,588.1732,0.09414981,FALSE,-99,0.001980914
6386150619741164616,0,1.26846705903726,GALEX J112539.1-431516,171.413066924604,-43.2545420413851,1,-999,22.17764,-999,4.885902,0.09451963,FALSE,-99,0.002185241
6386150619741164699,0,1.45093606557609,GALEX J112532.8-431549,171.386691822846,-43.2638712081387,1,-999,20.69683,-999,19.11039,0.09451963,FALSE,-99,0.003084355
6386150619741164875,0,1.48064717007152,GALEX J112541.9-431402,171.424897805777,-43.2341208376848,1,-999,16.76831,-999,712.3235,0.09414981,FALSE,-99,0.009803324
6386150619741164729,0,1.49601871938717,GALEX J112537.0-431547,171.404409406193,-43.2632377666813,1,-999,20.33829,-999,26.58787,0.09451963,FALSE,-99,0.004627333
6386150619741164684,0,1.64008855389293,GALEX J112529.3-431547,171.372206180897,-43.263223821972,1,-999,18.87354,-999,102.467,0.09451963,FALSE,-99,0.001868745
6386150619741164924,0,1.75212758822489,GALEX J112538.8-431252,171.411929861553,-43.2146645811849,1,-999,17.54761,-999,347.5015,0.09414981,FALSE,-99,0.002057197
6386150619741164959,0,1.75848954015491,GALEX J112532.9-431239,171.387308998649,-43.2108918512445,1,-999,17.68361,-999,306.5888,0.09577627,FALSE,-99,0.001864206
6386150619743261886,0,1.76657563626687,GALEX J112542.8-431338,171.428511808645,-43.2273802196458,3,19.88761,15.46723,40.26797,2361.056,0.09414981,FALSE,0.002059674,0.002179277
6386150619741164691,0,1.77344063021242,GALEX J112525.8-431520,171.357590374028,-43.2556665027285,1,-999,22.07632,-999,5.363799,0.09585205,FALSE,-99,0.001590744
6386150619741165151,0,1.81106818053904,GALEX J112524.9-431505,171.353757893891,-43.2516243587637,1,-999,22.17824,-999,4.883206,0.09585205,FALSE,-99,0.00240631
