objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6372850906690487419,0,0.187346298105173,GALEX J031443.8+524130,48.6827308312749,52.6919091386943,1,-999,21.86563,-999,6.512463,0.9445875,FALSE,-99,0.003388768
6372850906692584539,0,0.261777666681203,GALEX J031441.9+524142,48.6748011462538,52.6950187924459,3,21.02579,19.61059,14.11521,51.97129,0.9445875,FALSE,0.002326735,0.004377986
6372850906690487459,0,0.451678988713848,GALEX J031444.3+524208,48.684865273577,52.7023249934806,1,-999,21.46417,-999,9.426052,0.9445875,FALSE,-99,0.003700486
6372850906690487475,0,0.525392128230391,GALEX J031443.2+524213,48.6801810156221,52.7036868779282,1,-999,22.45877,-999,3.771293,0.9445875,FALSE,-99,0.002824879
6372850906690487438,0,0.614354695066274,GALEX J031447.2+524159,48.6969036208889,52.6998234729366,1,-999,20.88899,-999,16.01049,0.9445875,FALSE,-99,0.003670388
6372850906690487378,0,0.756520816253351,GALEX J031441.2+524102,48.671835401719,52.6839991119561,1,-999,21.43767,-999,9.658987,0.937337,FALSE,-99,0.002198034
6372850906690487383,0,0.781216659112882,GALEX J031444.3+524055,48.684855422827,52.6820952746241,1,-999,22.24016,-999,4.612497,0.9445875,FALSE,-99,0.00212461
6372850906690487389,0,0.924289703598282,GALEX J031449.0+524115,48.7044134353165,52.6877365714604,1,-999,21.63183,-999,8.077332,0.9329821,FALSE,-99,0.003669849
6372850906690487360,0,0.946909188697319,GALEX J031439.3+524101,48.6639224883655,52.6836421702691,1,-999,21.12234,-999,12.91409,0.937337,FALSE,-99,0.005416302
6372850906690487366,0,1.25008353664326,GALEX J031448.2+524039,48.7010445461164,52.6776560417338,1,-999,22.34374,-999,4.192802,0.9329821,FALSE,-99,0.002809754
6372850906690487376,0,1.25787314266375,GALEX J031436.5+524103,48.6521221762039,52.6844385251123,1,-999,21.69547,-999,7.61748,0.937337,FALSE,-99,0.003795255
6372850906690487347,0,1.33899068938302,GALEX J031440.7+524026,48.6699130521073,52.6739206392564,1,-999,21.48897,-999,9.213221,0.937337,FALSE,-99,0.003419254
6372850906690487398,0,1.40987749718926,GALEX J031452.1+524106,48.717127499674,52.6850593390664,1,-999,21.23906,-999,11.59783,0.9329821,FALSE,-99,0.0030745
6372850906690487331,0,1.57442420512487,GALEX J031439.6+524014,48.6652248222363,52.6708103502547,1,-999,21.26173,-999,11.35811,0.937337,FALSE,-99,0.001888426
6372850906690487314,0,1.67248331030051,GALEX J031442.2+524002,48.6761711731367,52.6673501734381,1,-999,21.38167,-999,10.17023,0.9217801,FALSE,-99,0.004090379
6372850906691538640,0,1.70456464554815,GALEX J031435.6+524254,48.6487191900857,52.715011206847,2,21.57279,-999,8.528737,-999,0.9503979,FALSE,0.002302965,-99
6372850906690487409,0,1.72658810187841,GALEX J031454.5+524111,48.7274249008849,52.6866314531903,1,-999,21.26012,-999,11.37498,0.9329821,FALSE,-99,0.003500742
6372850906690487341,0,1.75489141041049,GALEX J031451.6+524025,48.7152159232324,52.6737865175844,1,-999,21.6126,-999,8.221679,0.9329821,FALSE,-99,0.002135653
6372850906690487511,0,1.75713339123424,GALEX J031436.1+524302,48.6505600601782,52.7172431532116,1,-999,20.57358,-999,21.4076,0.9503979,FALSE,-99,0.003257023
6372850906690487357,0,1.78162170168206,GALEX J031432.6+524104,48.636089428308,52.6846399222593,1,-999,18.2382,-999,183.959,0.937337,FALSE,-99,0.001401466
6372850906690487304,0,1.87644932111771,GALEX J031444.2+523949,48.684392098771,52.6637594892229,1,-999,21.16309,-999,12.43838,0.9329821,FALSE,-99,0.003120985
6372850906690487335,0,1.88935454668123,GALEX J031451.6+524014,48.7151611374962,52.6707629211429,1,-999,22.22567,-999,4.674456,0.9329821,FALSE,-99,0.002491537
6372850906690487527,0,1.94841254540949,GALEX J031452.1+524309,48.7174295548246,52.7193664965272,1,-999,21.76775,-999,7.126867,0.9445875,FALSE,-99,0.003123276
6372850906690487541,0,1.96713806516435,GALEX J031448.1+524332,48.7004880206597,52.7258129631302,1,-999,21.17382,-999,12.31606,0.9445875,FALSE,-99,0.004608885
6372850906690487509,0,1.98820814150275,GALEX J031445.0+524340,48.6876128499242,52.7279618683834,1,-999,20.28063,-999,28.03791,0.9636126,FALSE,-99,0.005687081
6372850906690487431,0,2.00718765938144,GALEX J031430.4+524135,48.6268843619764,52.6931868618177,1,-999,22.11259,-999,5.187581,0.937337,FALSE,-99,0.00196154
6372850906690487569,0,2.10122263832448,GALEX J031442.5+524347,48.6773307781154,52.7299059501837,1,-999,21.72934,-999,7.383531,0.9636126,FALSE,-99,0.002106314
6372850906690487424,0,2.14004134903621,GALEX J031429.6+524127,48.6235336155414,52.6909411095824,1,-999,22.4108,-999,3.941649,0.937337,FALSE,-99,0.002964434
6372850906690487404,0,2.28244002196073,GALEX J031458.2+524108,48.7427965733838,52.6855578863681,1,-999,22.53418,-999,3.518249,0.953537,FALSE,-99,0.0009920252
6372850906690487577,0,2.30284043301286,GALEX J031441.0+524358,48.6712191212168,52.7328209215695,1,-999,21.76582,-999,7.139541,0.9636126,FALSE,-99,0.003491389
