objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6371900976962471934,0,0.0885226896598218,GALEX J225508.9+570541,343.787456629839,57.0947860037607,1,-999,20.82756,-999,16.9424,1.040371,FALSE,-99,0.003424461
6371900976962471941,0,0.120217613273184,GALEX J225508.8+570551,343.78688036254,57.0976397334453,1,-999,20.76072,-999,18.01825,1.040371,FALSE,-99,0.003846451
6371900976962471909,0,0.267839374640068,GALEX J225509.9+570530,343.79127209062,57.0917100591501,1,-999,20.83261,-999,16.86388,1.040371,FALSE,-99,0.002803922
6371900976962471928,0,0.392949482836708,GALEX J225512.2+570547,343.801025581468,57.09646467412,1,-999,19.32291,-999,67.73855,1.040371,FALSE,-99,0.003409363
6371900976962471948,0,0.443539972618664,GALEX J225506.1+570544,343.775405268393,57.0956739787458,1,-999,20.1282,-999,32.26404,1.040371,FALSE,-99,0.004813869
6371900976962471966,0,0.484806349978238,GALEX J225506.5+570603,343.777377470119,57.1010428353381,1,-999,19.87464,-999,40.75134,1.040371,FALSE,-99,0.002213205
6371900976962471973,0,0.601343981743493,GALEX J225510.4+570620,343.793671476661,57.1056958886016,1,-999,21.58425,-999,8.439186,1.040371,FALSE,-99,0.002543204
6371900976962471945,0,0.633189067423873,GALEX J225513.8+570555,343.807779102788,57.0987032244963,1,-999,21.26716,-999,11.3015,1.040371,FALSE,-99,0.002862244
6371900976962471893,0,0.659636777651923,GALEX J225505.4+570522,343.772617588543,57.0895461217563,1,-999,21.29951,-999,10.96978,0.8800563,FALSE,-99,0.002908879
6371900976962471897,0,0.668648576682026,GALEX J225511.7+570510,343.799077273497,57.0862935059942,1,-999,20.53649,-999,22.15145,1.040371,FALSE,-99,0.003690645
6371900976962471878,0,0.673725662601807,GALEX J225510.1+570505,343.79220840528,57.0849073707356,1,-999,20.21513,-999,29.78152,1.040371,FALSE,-99,0.003990931
6371900976962471873,0,0.678170272583064,GALEX J225507.5+570507,343.781561467695,57.0854443867025,1,-999,20.95072,-999,15.12555,1.040371,FALSE,-99,0.003472518
6371900976962471960,0,0.75759442462205,GALEX J225504.2+570603,343.767659886968,57.1010058827918,1,-999,20.64174,-999,20.10497,1.14682,FALSE,-99,0.003734206
6371900976962471980,0,0.872149816862042,GALEX J225515.3+570605,343.813806853642,57.1014513395468,1,-999,20.52968,-999,22.29091,1.040371,FALSE,-99,0.004774582
6371900976962472038,0,1.03097466948089,GALEX J225512.3+570642,343.801324360339,57.1118255662124,1,-999,20.56437,-999,21.58996,1.040371,FALSE,-99,0.003467025
6371900976962471944,0,1.11648556636136,GALEX J225517.4+570555,343.822847370261,57.0988644518281,1,-999,21.75343,-999,7.221523,1.040371,FALSE,-99,0.0008643093
6371900976962471845,0,1.150628646814,GALEX J225503.3+570457,343.76391172133,57.0825110576958,1,-999,20.43395,-999,24.34557,0.8800563,FALSE,-99,0.003526654
6371900976962471887,0,1.16192566100842,GALEX J225501.1+570525,343.754853879901,57.0904419764023,1,-999,16.08151,-999,1340.897,0.9264286,FALSE,-99,0.001884613
6371900976962472001,0,1.32662189371918,GALEX J225503.1+570646,343.763063752081,57.1130425214342,1,-999,17.84996,-999,263.037,1.14682,FALSE,-99,0.00224994
6371900976962471881,0,1.36911216920123,GALEX J225501.5+570454,343.756302578065,57.0816799547365,1,-999,20.08789,-999,33.48432,0.8800563,FALSE,-99,0.006798759
6371900976962471805,0,1.38614899127234,GALEX J225507.8+570423,343.782811416551,57.0731435835595,1,-999,19.70667,-999,47.56983,0.8800563,FALSE,-99,0.003405581
6371900976962471801,0,1.40583675330683,GALEX J225514.8+570434,343.81188507698,57.0761415527732,1,-999,21.34222,-999,10.54656,1.040371,FALSE,-99,0.002420292
6371900976962471868,0,1.5438370225479,GALEX J225520.0+570513,343.833360848223,57.0869890929048,1,-999,21.51003,-999,9.036216,1.040371,FALSE,-99,0.002523427
6371900976962471771,0,1.61442871685527,GALEX J225513.0+570413,343.804478708196,57.0704413991123,1,-999,21.34836,-999,10.48708,1.040371,FALSE,-99,0.002968337
6371900976962471932,0,1.75858202944738,GALEX J225456.4+570556,343.735308141596,57.0988982684568,1,-999,17.5655,-999,341.8218,0.9264286,FALSE,-99,0.001679313
6371900976962471955,0,1.80994978284612,GALEX J225522.4+570605,343.843547379759,57.1016621156274,1,-999,21.58952,-999,8.398296,1.347169,FALSE,-99,0.001209906
6371900976962472114,0,1.87805035825323,GALEX J225506.5+570735,343.777410106523,57.1266616298693,1,-999,21.09898,-999,13.1949,1.14682,FALSE,-99,0.002529155
6371900976962472057,0,1.991953156902,GALEX J225519.6+570710,343.831797152281,57.1197070842694,1,-999,18.70607,-999,119.5563,1.347169,FALSE,-99,0.002395932
6371900976962471774,0,2.0010389390051,GALEX J225500.2+570411,343.751021427909,57.0698023291654,1,-999,21.01984,-999,14.19267,0.8800563,FALSE,-99,0.003115582
6371900976962471904,0,2.00328968942315,GALEX J225523.6+570514,343.848375369432,57.087388125758,1,-999,19.13371,-999,80.6338,1.347169,FALSE,-99,0.002175248
6371900976962471969,0,2.16307570399189,GALEX J225525.1+570603,343.854713322471,57.1010542183725,1,-999,19.60543,-999,52.21906,1.347169,FALSE,-99,0.00227673
6371900976962471788,0,2.18771240696398,GALEX J225522.2+570427,343.842880556289,57.0742686683017,1,-999,20.96508,-999,14.92678,1.040371,FALSE,-99,0.002879606
6371900976962472086,0,2.20534792706353,GALEX J225458.9+570727,343.745698822904,57.1242505979157,1,-999,19.32626,-999,67.53006,1.14682,FALSE,-99,0.004601303
6371900976962471814,0,2.24203369122596,GALEX J225523.6+570438,343.848694240887,57.0774469457078,1,-999,20.48743,-999,23.17545,1.040371,FALSE,-99,0.004368066
6371900976962471910,0,2.29074928482535,GALEX J225453.3+570501,343.722363766751,57.0838817632344,1,-999,18.20729,-999,189.27,0.9264286,FALSE,-99,0.002583011
6371900976962471782,0,2.39668923482577,GALEX J225523.5+570420,343.848185769091,57.0723103700184,1,-999,21.03365,-999,14.01325,0.9084615,FALSE,-99,0.002259171
