objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6372006479612873112,0,0.182814486916863,GALEX J224238.4+522427,340.660143837543,52.4077123344318,1,-999,20.61339,-999,20.63683,0.3958947,FALSE,-99,0.004731602
6372006478539132322,0,0.199934415134694,GALEX J224238.3+522427,340.659621169813,52.4075802857601,1,-999,20.73948,-999,18.37418,0.3958947,FALSE,-99,0.004551108
6372006478539132421,0,0.520533015085709,GALEX J224239.0+522354,340.662881273192,52.3984212923881,1,-999,17.51932,-999,356.6746,0.3908025,FALSE,-99,0.002403353
6372006479612873268,0,0.525730974384737,GALEX J224239.1+522353,340.66304112532,52.398319704874,1,-999,17.55,-999,346.735,0.3908025,FALSE,-99,0.002782284
6372006478539132292,0,0.566492314151901,GALEX J224243.2+522431,340.680240900758,52.4086428314088,1,-999,22.26371,-999,4.51354,0.3958947,FALSE,-99,0.002043901
6372006478539132460,0,0.575931719651237,GALEX J224240.3+522459,340.667945763185,52.4164291794142,1,-999,20.37383,-999,25.73162,0.3958947,FALSE,-99,0.005674123
6372006479612873219,0,0.582351970692471,GALEX J224240.6+522458,340.669226496251,52.416357204257,1,-999,20.73721,-999,18.41269,0.3958947,FALSE,-99,0.005012895
6372006479612872993,0,0.82423594772401,GALEX J224241.5+522338,340.672969242855,52.3941520350081,1,-999,21.45739,-999,9.485144,0.374404,FALSE,-99,0.003643234
6372006478539132191,0,0.838262701173752,GALEX J224241.2+522337,340.671947330645,52.3936875143529,1,-999,20.73543,-999,18.44282,0.374404,FALSE,-99,0.004352815
6372006478539132432,0,0.853550866181632,GALEX J224243.9+522457,340.683000295058,52.4160452197925,1,-999,18.31422,-999,171.5183,0.3958947,FALSE,-99,0.001937222
6372006479612873208,0,0.857045112441387,GALEX J224243.9+522458,340.682910006446,52.4162023460181,1,-999,18.3442,-999,166.8474,0.3958947,FALSE,-99,0.00363703
6372006478539132230,0,0.929213591631622,GALEX J224245.3+522405,340.688780311533,52.4015814303237,1,-999,21.12525,-999,12.87953,0.374404,FALSE,-99,0.003483002
6372006478539132453,0,0.979692595911678,GALEX J224240.9+522522,340.670690443124,52.4229550576512,1,-999,20.99238,-999,14.55624,0.3958947,FALSE,-99,0.0041146
