objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6386009914465061586,0,0.356424380930816,GALEX J075029.7-295053,117.624097220067,-29.8482397298279,1,-999,22.39584,-999,3.99635,1.000666,FALSE,-99,0.001468575
6386009914465061514,0,0.416609858155128,GALEX J075029.3-295134,117.622285208539,-29.8596546376161,1,-999,21.52215,-999,8.935907,1.000666,FALSE,-99,0.001376514
6386009914465061601,0,0.7232788433021,GALEX J075031.1-295039,117.629702854326,-29.8443692124418,1,-999,22.17845,-999,4.882231,1.000666,FALSE,-99,0.002382844
6386009914465061628,0,0.916474639313424,GALEX J075030.9-295023,117.629075929595,-29.8399102152982,1,-999,21.8941,-999,6.34392,0.9949971,FALSE,-99,0.002992941
6386009914465061392,0,1.0978242722603,GALEX J075032.2-295158,117.634402449877,-29.8663705118718,1,-999,19.21375,-999,74.90338,0.9918546,FALSE,-99,0.001955062
6386009914465061581,0,1.11701579066206,GALEX J075033.8-295054,117.640823489791,-29.8484833640707,1,-999,21.98081,-999,5.856981,0.9918546,FALSE,-99,0.002307436
6386009914465061441,0,1.18861515343443,GALEX J075029.3-295221,117.622194881499,-29.8727185954262,1,-999,21.46274,-999,9.43848,1.000666,FALSE,-99,0.002535828
6386009914465061542,0,1.23073954062605,GALEX J075023.2-295054,117.596949228258,-29.8484114545661,1,-999,20.63012,-999,20.32135,0.9949971,FALSE,-99,0.004537053
6386009914465061598,0,1.24961146857409,GALEX J075023.7-295033,117.599098117388,-29.842748733803,1,-999,19.72083,-999,46.95325,0.9949971,FALSE,-99,0.003446381
6386009914465061432,0,1.32848383525782,GALEX J075030.6-295226,117.627692118595,-29.874112628898,1,-999,21.97186,-999,5.905477,0.9918546,FALSE,-99,0.003049755
6386009914465061459,0,1.34592973539229,GALEX J075024.8-295213,117.603592330438,-29.8703416002308,1,-999,21.92467,-999,6.167822,1.000666,FALSE,-99,0.002065107
