objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
3191084147696213013,0,0.499129089928214,GALEX J015651.0+374733,29.2126108376281,37.7926575832686,1,-999,23.09672,-999,2.095624,0.05920847,FALSE,-99,0.003690029
3058263142860589065,0,0.56640731714056,GALEX J015655.7+374759,29.2323960805859,37.7998301093086,2,19.21424,-999,74.86999,-999,0.05703923,FALSE,0.001120159,-99
6372956503830167812,0,0.575798440954232,GALEX J015655.8+374758,29.2327651240107,37.7997056441044,1,-999,14.93637,-999,3849.906,0.05703923,FALSE,-99,0.0027852
3191084147696212123,0,0.578632337794996,GALEX J015655.6+374802,29.2318432181527,37.8006464572803,1,-999,14.87543,-999,4072.184,0.05703923,FALSE,-99,0.003386889
6372956514567589005,0,0.594173157560079,GALEX J015655.9+374800,29.2329683062037,37.8000018954112,1,-999,14.89771,-999,3989.467,0.05703923,FALSE,-99,0.002726313
6372956514567589006,0,0.836610344820831,GALEX J015652.4+374827,29.2187080453031,37.8075248145957,1,-999,21.24126,-999,11.57434,0.05920847,FALSE,-99,0.004751356
3058263142860589113,0,0.861434638057621,GALEX J015651.5+374824,29.2148136795082,37.8068175627611,2,23.92465,-999,0.9775529,-999,0.05920847,FALSE,0.002439754,-99
3191084147696213017,0,0.917458430261295,GALEX J015649.4+374805,29.2060644167071,37.8013980988628,1,-999,23.19708,-999,1.910583,0.05920847,FALSE,-99,0.003217223
3191084147696213117,0,0.924006909996286,GALEX J015648.8+374744,29.2036292099986,37.7956909929289,1,-999,23.45908,-999,1.500951,0.05920847,FALSE,-99,0.003294176
3191084147696212993,0,0.940710954557729,GALEX J015655.0+374644,29.2291717776547,37.7790994839657,1,-999,23.50019,-999,1.445181,0.05744839,FALSE,-99,0.004040678
3058263142860589018,0,0.986743786470054,GALEX J015651.8+374642,29.2158821848654,37.7785462333982,2,23.87054,-999,1.027505,-999,0.05744839,FALSE,0.002989232,-99
6372956514567589086,0,1.08077097672652,GALEX J015653.1+374633,29.2214053138579,37.7760312943441,1,-999,22.05735,-999,5.458313,0.05744839,FALSE,-99,0.002062936
6372956514567589111,0,1.16273278459986,GALEX J015656.7+374836,29.2365989589717,37.8101271904355,1,-999,20.80528,-999,17.29369,0.05921354,FALSE,-99,0.003023099
6372956503830167921,0,1.2192037573458,GALEX J015652.7+374850,29.2196140212484,37.8141431802823,1,-999,18.36243,-999,164.0686,0.05921354,FALSE,-99,0.002094715
6372956514567588974,0,1.22296072954736,GALEX J015652.8+374851,29.2201841577265,37.8142608918613,1,-999,18.29915,-999,173.9154,0.05921354,FALSE,-99,0.002878678
3058263142860589143,0,1.22427802338766,GALEX J015652.5+374850,29.2189735516854,37.8141551019945,2,23.67543,-999,1.229787,-999,0.05921354,FALSE,0.001704262,-99
6372956503830167947,0,1.23117473296452,GALEX J015657.0+374839,29.2375003152866,37.8110231552533,1,-999,21.19811,-999,12.04356,0.05921354,FALSE,-99,0.003125756
6372956514567588979,0,1.24764204159135,GALEX J015656.2+374845,29.2343258283293,37.8127699687916,1,-999,21.5681,-999,8.565646,0.05921354,FALSE,-99,0.003107385
3191084147696212997,0,1.33101693491346,GALEX J015646.7+374737,29.1949289793846,37.7937579911686,1,-999,23.03947,-999,2.209072,0.05920847,FALSE,-99,0.003819152
3058263142860589054,0,1.33476831941922,GALEX J015646.7+374735,29.1948698157112,37.7931305620589,2,23.02783,-999,2.232907,-999,0.05920847,FALSE,0.003815087,-99
3058263142860589150,0,1.34567561996236,GALEX J015653.9+374859,29.2246095564595,37.8163918436969,2,23.8352,-999,1.061507,-999,0.05921354,FALSE,0.002860126,-99
6372956503830167969,0,1.35584295204248,GALEX J015655.5+374856,29.2313593002949,37.8156106330544,1,-999,21.63355,-999,8.064508,0.05921354,FALSE,-99,0.003369244
6372956514567589422,0,1.3871827647942,GALEX J015655.2+374859,29.2299890111238,37.8164505792288,1,-999,20.97539,-999,14.78574,0.05921354,FALSE,-99,0.004539949
6372956503830167872,0,1.39578039318895,GALEX J015658.7+374642,29.2449453492674,37.7784960640626,1,-999,21.54392,-999,8.758554,0.05703923,FALSE,-99,0.002243649
6372956514567589092,0,1.40823319628279,GALEX J015658.7+374640,29.2446940439003,37.7779713081153,1,-999,21.46782,-999,9.39449,0.05703923,FALSE,-99,0.003878454
3191084147696212826,0,1.42641745158046,GALEX J015658.9+374642,29.2457754538585,37.7784692725843,1,-999,22.00221,-999,5.742673,0.05703923,FALSE,-99,0.00283459
6372956503830167907,0,1.45896930703384,GALEX J015646.1+374741,29.1922449323661,37.7947962844821,1,-999,22.19408,-999,4.812463,0.05920847,FALSE,-99,0.0009809528
3191084147696212915,0,1.5245872690063,GALEX J015652.3+374608,29.2180245502097,37.7688963382613,1,-999,23.47401,-999,1.480453,0.05744839,FALSE,-99,0.002017898
3191084147696213151,0,1.57298919825295,GALEX J015646.5+374823,29.193791824099,37.8064365472579,1,-999,21.99901,-999,5.75964,0.05920847,FALSE,-99,0.003823013
6372956514567589023,0,1.58163141347279,GALEX J015646.5+374824,29.1938154590101,37.8067712491863,1,-999,21.90334,-999,6.290198,0.05920847,FALSE,-99,0.0006632559
