objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6381787818805431665,0,2.67350991440091,GALEX J055532.3+205051,88.8847114749631,20.8475633369547,1,-999,17.71054,-999,299.076,0.9609535,FALSE,-99,0.002928918
6381787818805431642,0,2.74422761262547,GALEX J055525.3+204951,88.8557196956361,20.8308353808032,1,-999,20.60546,-999,20.78815,0.9529835,FALSE,-99,0.002670108
6381787818805431357,0,3.19581873806484,GALEX J055534.6+205042,88.8944880721301,20.8451792889404,1,-999,21.49199,-999,9.187587,0.9644278,FALSE,-99,0.002084444
6381787818805431682,0,3.31550590779722,GALEX J055527.1+204921,88.8630864303591,20.8225703765811,1,-999,21.30052,-999,10.95956,0.9618751,FALSE,-99,0.002393699
6381787818805431616,0,3.32059338721789,GALEX J055537.0+205132,88.9043457351245,20.8589451862009,1,-999,21.84958,-999,6.609496,0.9609535,FALSE,-99,0.002264909
6381787818805431690,0,3.81233629178427,GALEX J055527.2+204850,88.8634692521143,20.8141275531433,1,-999,21.62982,-999,8.092275,0.9618751,FALSE,-99,0.002224021
6381787818805431661,0,3.85265579251013,GALEX J055528.1+204851,88.8670783314244,20.8143141018662,1,-999,20.88286,-999,16.10115,0.9618751,FALSE,-99,0.002503248
6381787818805431331,0,3.9372868796164,GALEX J055539.6+205124,88.9151971137488,20.8569315038513,1,-999,21.14194,-999,12.68302,0.9644278,FALSE,-99,0.002908861
6381787818805431674,0,3.96702301311134,GALEX J055538.4+205039,88.9100261783611,20.844187402304,1,-999,20.03803,-999,35.05801,0.9644278,FALSE,-99,0.004887018
6381787818805431644,0,4.22267528489236,GALEX J055517.6+204833,88.8236358660362,20.8094072842753,1,-999,21.57435,-999,8.516483,0.9353412,FALSE,-99,0.002295243
6381787818805431750,0,4.24746720154076,GALEX J055539.8+205041,88.9160567754662,20.8449038351964,1,-999,20.95839,-999,15.01909,0.9644278,FALSE,-99,0.003391108
6381787818805431701,0,4.46394257374794,GALEX J055536.4+204916,88.9018130655704,20.8211714242869,1,-999,19.70849,-999,47.49027,0.9739511,FALSE,-99,0.004990947
6381787818805431632,0,4.52767071635478,GALEX J055539.1+204952,88.9130708063146,20.8313149540649,1,-999,20.00452,-999,36.15689,0.9644278,FALSE,-99,0.004537459
6381787818805431311,0,4.68156132692794,GALEX J055517.8+204804,88.8244035782919,20.8011552935059,1,-999,21.43371,-999,9.694287,0.950986,FALSE,-99,0.002416315
6381787818805431334,0,4.79171900045181,GALEX J055534.3+204829,88.8933033360723,20.808284742196,1,-999,21.58922,-999,8.400595,0.9739511,FALSE,-99,0.002621218
6381787818805431673,0,4.82098281448028,GALEX J055538.4+204913,88.9101377769954,20.8204660245304,1,-999,21.40826,-999,9.924232,0.9726826,FALSE,-99,0.00252066
6381787818805431783,0,4.86161786538257,GALEX J055531.0+204801,88.8794018215592,20.8004746604661,1,-999,21.71966,-999,7.449663,0.9739511,FALSE,-99,0.001389559
6381787818805431747,0,4.89028359405803,GALEX J055543.9+205131,88.9332508706029,20.8587530665034,1,-999,21.36259,-999,10.35051,0.9644278,FALSE,-99,0.001373246
6381787818805431521,0,4.92586806314749,GALEX J055514.8+204803,88.8120131262329,20.8011075385914,1,-999,21.40102,-999,9.990607,0.9353412,FALSE,-99,0.002161336
