FILE, GAIA ROW, GALEX ROW, GAIA RA, GALEX RA, GAIA DEC, GALEX DEC
Berkeley_29,59,25,103.2708881982250,103.270698482827,16.959089819446000,16.9592469694416
Berkeley_29,60,27,103.23229767287800,103.232401624718,16.92987364994060,16.9302396321293
Berkeley_29,61,27,103.23328420677100,103.232401624718,16.92943379224600,16.9302396321293
Berkeley_29,62,27,103.2326216187680,103.232401624718,16.929338396642000,16.9302396321293
Berkeley_29,63,28,103.30183295435300,103.302358870979,16.94208888096210,16.9420574823681
Berkeley_29,64,28,103.30192936628600,103.302358870979,16.942407637161300,16.9420574823681
Berkeley_29,65,29,103.30663847646000,103.306469012515,16.923404910399800,16.9233963536698
Berkeley_29,66,30,103.3071974685980,103.307284349527,16.930897590667900,16.9310265391264
Berkeley_29,67,30,103.30688224861700,103.307284349527,16.93044142903120,16.9310265391264
Berkeley_29,68,31,103.28199431039300,103.282023977316,16.963470104903400,16.9634481702563
Berkeley_29,69,32,103.2992335855190,103.29915618141,16.951939947474000,16.9520198780805
Berkeley_29,70,32,103.30017681941500,103.29915618141,16.95239253041170,16.9520198780805
Berkeley_29,71,33,103.26230271929100,103.262868228728,16.967090729013200,16.9669396486827
Berkeley_29,72,35,103.30455134961600,103.303897399634,16.90602692380040,16.9051501431878
Berkeley_29,73,35,103.30410063583300,103.303897399634,16.90529187899920,16.9051501431878
Berkeley_29,75,36,103.26314689549900,103.263173718852,16.885842538917900,16.8858589502038
Berkeley_29,76,37,103.24190010088400,103.241607067281,16.891850827633600,16.8929468196203
Berkeley_29,77,37,103.24163542354300,103.241607067281,16.893110667712800,16.8929468196203
Berkeley_29,78,39,103.29341554643600,103.294199301569,16.89184257412050,16.8925750394056
Berkeley_29,79,39,103.29438040088500,103.294199301569,16.89227629096820,16.8925750394056
Berkeley_29,80,40,103.23177480532700,103.231926315915,16.95610949539900,16.9562898412119
Berkeley_29,81,41,103.2994474921690,103.299995665998,16.89395744637560,16.8941145974646
Berkeley_29,82,41,103.29998015165500,103.299995665998,16.894071553632100,16.8941145974646
Berkeley_29,83,42,103.31104475332500,103.311193555945,16.9090719677005,16.9088471614412
Berkeley_29,84,43,103.29486386724600,103.295143065221,16.966447096877700,16.9661729669813
Berkeley_29,85,44,103.21788718571600,103.218137322786,16.926116595216100,16.925741376879
Berkeley_29,86,44,103.21883873854900,103.218137322786,16.924680926701600,16.925741376879
Berkeley_29,87,45,103.23751332271700,103.237376696007,16.88985115163070,16.8898930183502
Berkeley_29,88,46,103.25152613271700,103.251038707201,16.972371565993400,16.9726831142692
Berkeley_29,89,47,103.22770495856100,103.227759185842,16.897567393080900,16.8976818265709
Berkeley_29,90,48,103.29014561398000,103.290200862875,16.970511533079100,16.9706900622171
Berkeley_29,91,49,103.21856676806200,103.218558043238,16.914913480910100,16.9150445264351
Berkeley_29,92,51,103.29382103186000,103.293815846502,16.884235957486800,16.884413234252
Berkeley_29,93,52,103.23341363196200,103.233454977335,16.96561935796740,16.9657043186643
Berkeley_29,94,53,103.25666555070200,103.256811656042,16.977146193411200,16.9770804988061
Berkeley_29,95,54,103.32104712143300,103.320796485266,16.9221727748822,16.9226070227636
Berkeley_29,96,54,103.31964061505400,103.320796485266,16.922963602640200,16.9226070227636
Berkeley_29,97,55,103.23099609292700,103.231001101725,16.889287216186800,16.8894759366211
Berkeley_29,98,56,103.21706758829500,103.217004312844,16.907541243345200,16.9078751486056
Berkeley_29,99,57,103.27005614298600,103.270126403696,16.979781801845600,16.9795841621435
Berkeley_29,100,58,103.31474362966700,103.314668161491,16.95461259468160,16.9545115845773
Berkeley_29,101,59,103.21080025949100,103.210860577825,16.935159584096600,16.9353641528098
Berkeley_29,102,60,103.20978030673800,103.209792078093,16.923715903461300,16.9239116443008
Berkeley_29,103,61,103.24328091676100,103.243156203611,16.877563603131800,16.87726335105
Berkeley_29,104,62,103.29566056167500,103.295216815699,16.977985389342600,16.9772528706555
Berkeley_29,105,63,103.21079087435700,103.209589023601,16.916779081405500,16.9167747469678
Berkeley_29,106,63,103.21089373043900,103.209589023601,16.917187052509800,16.9167747469678
Berkeley_29,107,63,103.21000575733000,103.209589023601,16.916305980138200,16.9167747469678
Berkeley_29,108,64,103.26509917454700,103.265366692693,16.98392150426730,16.9839442533534
Berkeley_29,109,65,103.27378866937700,103.273697149444,16.983914770148200,16.9843356334166
Berkeley_29,110,67,103.31178691748400,103.31195967948,16.88707382135790,16.8867729792345
Berkeley_29,111,68,103.21815133273600,103.21808500718,16.961985826348100,16.9626759396722
Berkeley_29,112,69,103.21089327195300,103.211060495062,16.951774197654000,16.9520068101733
Berkeley_29,113,70,103.30860823507000,103.308425317389,16.88207855259190,16.8821262220566
Berkeley_29,114,71,103.2134872918580,103.213667158893,16.896480642820800,16.8963226252217
Berkeley_29,115,72,103.21816239717800,103.218660966431,16.888853626938400,16.8889703317026
Berkeley_29,116,73,103.26942733295600,103.269558366162,16.988323544694700,16.9884035676827
Berkeley_29,117,74,103.3190405087180,103.319195173693,16.96474323123230,16.9650346990178
Berkeley_29,118,75,103.25929659248200,103.259380599461,16.865810399527300,16.8655717430866
Berkeley_29,119,76,103.32974028138200,103.329944229521,16.946195604365000,16.9464120568567
Berkeley_29,120,77,103.32894986559200,103.329291507348,16.903504900978200,16.9036759710715
Berkeley_29,121,78,103.20991289160200,103.209830642878,16.960899130252400,16.9607882559641
Berkeley_29,122,79,103.28351850007300,103.28384606684,16.864195294767900,16.864387183915
Berkeley_29,123,80,103.3354615227680,103.335197674008,16.935668122359200,16.9362777703875
Berkeley_29,124,81,103.23041360055400,103.230705386179,16.872305831637200,16.8724314994239
Berkeley_29,125,82,103.29162172057400,103.291715450999,16.988521802321100,16.988671207419
Berkeley_29,126,82,103.29120786375500,103.291715450999,16.989520677205000,16.988671207419
Berkeley_29,127,83,103.19848773536100,103.19887966438,16.926217225372500,16.926144516646
Berkeley_29,128,84,103.25422394589400,103.254061640517,16.86272017697050,16.8629392166493
Berkeley_29,129,85,103.33363761393800,103.33366599697,16.945586984896600,16.9457577881784
Berkeley_29,130,86,103.24225540558000,103.242458161268,16.864728861171500,16.8654210060007
Berkeley_29,131,87,103.3267757614050,103.326723472159,16.962289649901800,16.9625749708332
Berkeley_29,132,88,103.31640189574700,103.316268417565,16.97543115095500,16.9752754547732
Berkeley_29,133,89,103.22108922089700,103.221236460455,16.977787589940400,16.978078920257
Berkeley_29,134,90,103.288555537371,103.28822649413,16.992558335801000,16.9927415427367
Berkeley_29,135,92,103.33188347042100,103.332107877827,16.959729654427700,16.9599343372305
Berkeley_29,136,93,103.32087806629700,103.321435189169,16.87985719803310,16.8794728330584
Berkeley_29,137,94,103.20226379098200,103.201901445872,16.960352613890800,16.9604118806373
Berkeley_29,138,95,103.2415886627670,103.241527333108,16.9940232463239,16.9941164734551
Berkeley_29,139,96,103.24264293466400,103.242598437175,16.857500118885500,16.8587588199072
Berkeley_29,140,96,103.24216075170800,103.242598437175,16.858470668972300,16.8587588199072
Berkeley_29,141,97,103.20643273268300,103.206411077236,16.971175244325200,16.971158992289
Berkeley_29,142,97,103.20630865241000,103.206411077236,16.972064185308600,16.971158992289
Berkeley_29,143,98,103.30450390038000,103.304351397608,16.99148248518690,16.9916705802574
Berkeley_29,144,99,103.19309075491900,103.193070976883,16.909584235405900,16.9096270383146
Berkeley_29,145,101,103.20718676798900,103.207069900423,16.88066826284420,16.8805752596801
Berkeley_39,2,3,116.69955994214400,116.699824022817,-4.6616341466973800,-4.66209366289902
Berkeley_39,3,3,116.70005734932000,116.699824022817,-4.662153878128700,-4.66209366289902
Berkeley_39,4,4,116.69810660010300,116.697773094851,-4.6672677166447,-4.66743402878929
Berkeley_39,5,5,116.70555164627800,116.705737107957,-4.671588428273380,-4.67149314286191
Berkeley_39,6,6,116.69736002610000,116.697186502009,-4.671826528774970,-4.67093671444276
Berkeley_39,7,7,116.70512033594200,116.705247197196,-4.674688909583500,-4.67467013504115
Berkeley_39,8,8,116.71377923384400,116.713008183464,-4.661712062696790,-4.66175740087583
Berkeley_39,9,8,116.71343262508200,116.713008183464,-4.662023085885070,-4.66175740087583
Berkeley_39,10,8,116.71194919851800,116.713008183464,-4.662083758154060,-4.66175740087583
Berkeley_39,11,9,116.70531305172500,116.704984579464,-4.6521190867400600,-4.65341470694458
Berkeley_39,12,9,116.70467978845900,116.704984579464,-4.652829377907120,-4.65341470694458
Berkeley_39,13,10,116.69124167584700,116.690815550387,-4.67201739941238,-4.67230135017921
Berkeley_39,14,11,116.69765617936700,116.69825549008,-4.67844815407088,-4.67873209270558
Berkeley_39,15,12,116.7099673547260,116.710671461209,-4.677390774282260,-4.67702461266863
Berkeley_39,16,12,116.71071700603100,116.710671461209,-4.676510413213510,-4.67702461266863
Berkeley_39,17,13,116.7094955871560,116.710513401847,-4.653028516273990,-4.65274059879056
Berkeley_39,18,14,116.69198111111500,116.691690794694,-4.674776477757150,-4.6760800921608
Berkeley_39,19,16,116.6847857764810,116.685409591843,-4.66878278903399,-4.66927062186171
Berkeley_39,20,16,116.68494685716500,116.685409591843,-4.669764867267350,-4.66927062186171
Berkeley_39,21,17,116.69043712225700,116.689606317289,-4.652946252615170,-4.65200703731503
Berkeley_39,22,17,116.68944295995400,116.689606317289,-4.6512471832941200,-4.65200703731503
Berkeley_39,23,18,116.70588691940200,116.705369110115,-4.683479205885000,-4.68261454944397
Berkeley_39,24,19,116.70760273024200,116.707786059462,-4.647897716037830,-4.64792012015349
Berkeley_39,25,20,116.71739242739800,116.717574805196,-4.674240696552450,-4.67419981598391
Berkeley_39,26,21,116.68361154188200,116.683579015341,-4.659238590265940,-4.65925911175002
Berkeley_39,27,22,116.72121117363300,116.721927708683,-4.661418190123060,-4.66054362508023
Berkeley_39,28,22,116.72215500463000,116.721927708683,-4.660666604053100,-4.66054362508023
Berkeley_39,29,23,116.71799340199400,116.71820641803,-4.677509485994970,-4.67771591266852
Berkeley_39,30,23,116.71699199782400,116.71820641803,-4.677885798270590,-4.67771591266852
Berkeley_39,31,23,116.71783553762900,116.71820641803,-4.6775952204492100,-4.67771591266852
Berkeley_39,32,23,116.71749221694300,116.71820641803,-4.6781084031117300,-4.67771591266852
Berkeley_39,33,23,116.71892076967900,116.71820641803,-4.678236442368190,-4.67771591266852
Berkeley_39,34,24,116.69939914334900,116.700216717251,-4.684714011004140,-4.68559591762295
Berkeley_39,35,24,116.69979115104500,116.700216717251,-4.686412497502470,-4.68559591762295
Berkeley_39,36,24,116.70043075170700,116.700216717251,-4.685837082055360,-4.68559591762295
Berkeley_39,37,24,116.69988953262600,116.700216717251,-4.685870034928780,-4.68559591762295
Berkeley_39,38,25,116.68155658766300,116.680448413405,-4.662710705343410,-4.66341626817409
Berkeley_39,39,25,116.68081859321700,116.680448413405,-4.664083174733720,-4.66341626817409
Berkeley_39,40,25,116.68053382623000,116.680448413405,-4.664079509194540,-4.66341626817409
Berkeley_39,41,25,116.68073498356400,116.680448413405,-4.662189920749040,-4.66341626817409
Berkeley_39,42,25,116.67940585638400,116.680448413405,-4.662925660514570,-4.66341626817409
Berkeley_39,43,26,116.69544973220200,116.695044590724,-4.643293706002530,-4.64409933223564
Berkeley_39,44,27,116.68283469963500,116.681925821549,-4.655044137363220,-4.65499058369766
Berkeley_39,45,27,116.68161910806300,116.681925821549,-4.654794905415550,-4.65499058369766
Berkeley_39,46,28,116.691433612846,116.691379238009,-4.684829339504100,-4.6853496631515
Berkeley_39,47,29,116.71156640232900,116.711428981805,-4.643282858427730,-4.64375969465319
Berkeley_39,48,29,116.71119650621900,116.711428981805,-4.6435129161390000,-4.64375969465319
Berkeley_39,49,30,116.71464530354900,116.714032718556,-4.644812779946360,-4.64506854367483
Berkeley_39,50,30,116.71398237646500,116.714032718556,-4.644498715543720,-4.64506854367483
Berkeley_39,51,31,116.71351998500200,116.714290851142,-4.684209248022650,-4.68479185453719
Berkeley_39,52,32,116.67896763468900,116.679602675843,-4.67316419420982,-4.67196800839483
Berkeley_39,53,32,116.67939377799300,116.679602675843,-4.672196578473110,-4.67196800839483
Berkeley_39,54,33,116.6796712736950,116.679623168989,-4.658015421438240,-4.65788020049773
Berkeley_39,55,34,116.70315440971400,116.703518044876,-4.640735632538300,-4.64090943921333
Berkeley_39,56,35,116.68629933726900,116.686263560174,-4.683429481779840,-4.68342434448997
Berkeley_39,57,36,116.69086035382700,116.690951906742,-4.688285992972120,-4.68853566062092
Berkeley_39,58,37,116.7261063900320,116.725237708902,-4.678082383655640,-4.6782408410586
Berkeley_39,59,37,116.72510973289000,116.725237708902,-4.679032683617200,-4.6782408410586
Berkeley_39,60,38,116.72861193467000,116.728048038886,-4.670701396466470,-4.67170375347273
Berkeley_39,61,38,116.729193787795,116.728048038886,-4.671512515006750,-4.67170375347273
Berkeley_39,62,38,116.72791590861000,116.728048038886,-4.671411461057570,-4.67170375347273
Berkeley_39,63,38,116.72874907564500,116.728048038886,-4.670790084047170,-4.67170375347273
Berkeley_39,64,39,116.69535421705000,116.69524501521,-4.639087970922510,-4.63896271403288
Berkeley_39,65,40,116.67516453704700,116.675510791246,-4.655334765861680,-4.6543392092562
Berkeley_39,66,41,116.71148825873800,116.711397183148,-4.691360094716240,-4.69191800299591
Berkeley_39,67,41,116.71130756473500,116.711397183148,-4.692991052626870,-4.69191800299591
Berkeley_39,68,42,116.67734489165900,116.677138968007,-4.678368941644170,-4.67912084736444
Berkeley_39,69,42,116.67757676255100,116.677138968007,-4.679007742225360,-4.67912084736444
Berkeley_39,70,42,116.67764675278700,116.677138968007,-4.678663338466980,-4.67912084736444
Berkeley_39,71,43,116.70440449073900,116.704529037787,-4.636411484365170,-4.63642040014278
Berkeley_39,72,44,116.72278192678000,116.724094559859,-4.683404547149510,-4.68398438111154
Berkeley_39,73,44,116.72368859016200,116.724094559859,-4.683588636836650,-4.68398438111154
Berkeley_39,74,45,116.68546012879400,116.685363568163,-4.689141448745240,-4.68897025856398
Berkeley_39,75,46,116.69415449367100,116.694421444415,-4.693078224262220,-4.69321245451646
Berkeley_39,76,47,116.67172406797600,116.671968583455,-4.6655504276255300,-4.66547220882303
Berkeley_39,77,47,116.67180969718200,116.671968583455,-4.665148971185120,-4.66547220882303
Berkeley_39,78,47,116.67262171721300,116.671968583455,-4.665835460143140,-4.66547220882303
Berkeley_39,79,48,116.73239535767100,116.732105162898,-4.663521818051770,-4.66406467328434
Berkeley_39,80,48,116.73266784169800,116.732105162898,-4.6648934453163000,-4.66406467328434
Berkeley_39,81,49,116.6983810072420,116.697951302676,-4.694629908227000,-4.69510369579077
Berkeley_39,82,49,116.69715345650900,116.697951302676,-4.695438231539510,-4.69510369579077
Berkeley_39,83,49,116.69803036372300,116.697951302676,-4.694608439476460,-4.69510369579077
Berkeley_39,84,49,116.69779621020400,116.697951302676,-4.6959940324942600,-4.69510369579077
Berkeley_39,85,50,116.73215833386200,116.731465173938,-4.657713105653660,-4.65690275308099
Berkeley_39,86,50,116.73172814585700,116.731465173938,-4.656672164421280,-4.65690275308099
Berkeley_39,87,51,116.73059585431600,116.730644614899,-4.675615207732540,-4.67572931950824
Berkeley_39,88,52,116.70843048558000,116.707918819314,-4.6341579351966600,-4.63423281408657
Berkeley_39,89,52,116.70832429232200,116.707918819314,-4.635201239778500,-4.63423281408657
Berkeley_39,90,53,116.6788514279530,116.678739875875,-4.642865795058420,-4.64370599189607
Berkeley_39,91,53,116.67904140528400,116.678739875875,-4.643601588368910,-4.64370599189607
Berkeley_39,92,54,116.7071587665760,116.707872047424,-4.697079606607000,-4.69608929549661
Berkeley_39,93,54,116.70766641330700,116.707872047424,-4.694955660854460,-4.69608929549661
Berkeley_39,94,54,116.70791965493900,116.707872047424,-4.695759876223570,-4.69608929549661
Berkeley_39,95,55,116.71580705767900,116.715440737683,-4.69311636876486,-4.6939148653441
Berkeley_39,96,55,116.71581335190100,116.715440737683,-4.693541238536640,-4.6939148653441
Berkeley_39,97,56,116.67154169470800,116.672433225605,-4.649820335674200,-4.64912645726008
Berkeley_39,98,56,116.67295890245800,116.672433225605,-4.647976244669670,-4.64912645726008
Berkeley_39,99,56,116.67213116558200,116.672433225605,-4.649236363211000,-4.64912645726008
Berkeley_39,100,57,116.6828912874030,116.683074474307,-4.637217499150050,-4.63733399193312
Berkeley_39,101,58,116.67417280459000,116.674712481681,-4.685110571510990,-4.68518930570626
Berkeley_39,102,58,116.67517719718300,116.674712481681,-4.6850045272363400,-4.68518930570626
Berkeley_39,103,59,116.69259979380400,116.69267219014,-4.63135118461378,-4.63167544094833
Berkeley_39,104,60,116.69134501392100,116.691550501607,-4.698918447019890,-4.69873385539887
Berkeley_39,105,61,116.7328359785600,116.732278414512,-4.6832247293405,-4.68357061025755
Berkeley_39,106,62,116.66717833984900,116.666064900058,-4.661737425888220,-4.66206459225828
Berkeley_39,107,62,116.66626472732200,116.666064900058,-4.6623711855427300,-4.66206459225828
Berkeley_39,108,62,116.66593700021800,116.666064900058,-4.66300060394939,-4.66206459225828
Berkeley_39,109,63,116.70885928624600,116.709312829866,-4.629526548326390,-4.62978271502122
Berkeley_39,110,63,116.70819677632200,116.709312829866,-4.6300189104554200,-4.62978271502122
Berkeley_39,111,64,116.67448580361200,116.674517062293,-4.641742183852050,-4.64159980912187
Berkeley_39,112,65,116.6769595497620,116.677127330647,-4.6911990046211700,-4.69129858202245
Berkeley_39,113,66,116.66821132747400,116.668545402909,-4.6483870891763,-4.64959066996485
Berkeley_39,114,67,116.71664980042300,116.716982165693,-4.698819116092230,-4.69868732699525
Berkeley_39,115,68,116.70153733769500,116.70167045647,-4.626161205033430,-4.62629965992023
Berkeley_39,116,69,116.66802225637300,116.668095431595,-4.687118465153440,-4.68680152192679
Berkeley_39,117,70,116.67419915290500,116.67504919554,-4.695064859055480,-4.69544042920591
Berkeley_39,118,71,116.71095719086600,116.709856817378,-4.624547000032530,-4.62515516304909
Berkeley_39,119,71,116.70944638780600,116.709856817378,-4.624888141624160,-4.62515516304909
Berkeley_39,120,71,116.71016201745900,116.709856817378,-4.625450127337890,-4.62515516304909
Berkeley_39,121,72,116.70561712586600,116.705238014306,-4.7050023098897600,-4.70574372209623
Berkeley_39,122,72,116.70540184994800,116.705238014306,-4.706185473697190,-4.70574372209623
Berkeley_39,123,73,116.66349893704600,116.663257997085,-4.678057592164350,-4.67848531614094
Berkeley_39,124,74,116.6605840137780,116.660929846153,-4.661416832078540,-4.66212114420042
Berkeley_39,125,75,116.70706589268500,116.70632593635,-4.62334042349261,-4.62405736881443
Berkeley_39,126,75,116.70625056126200,116.70632593635,-4.624494269312440,-4.62405736881443
Berkeley_39,127,76,116.73858735520200,116.73870585823,-4.646265156301420,-4.64590903794928
Berkeley_39,128,76,116.73866126124300,116.73870585823,-4.645208812352860,-4.64590903794928
Berkeley_39,129,77,116.73445184872200,116.734670811527,-4.638928464397190,-4.63917658948962
Berkeley_39,130,78,116.71730705806900,116.7168581938,-4.6254948475285500,-4.62614855204528
Berkeley_39,131,78,116.71670947077600,116.7168581938,-4.627364965505940,-4.62614855204528
Berkeley_39,132,79,116.69014295905800,116.690305223615,-4.625213024892950,-4.62482721915803
Berkeley_39,133,80,116.65951706959800,116.659466594319,-4.670580720536080,-4.66960997249893
Berkeley_39,134,80,116.66001779372000,116.659466594319,-4.668470944486720,-4.66960997249893
Berkeley_39,135,81,116.73824212361300,116.738571028406,-4.642209115675170,-4.64205907242431
Berkeley_39,136,81,116.73785242031700,116.738571028406,-4.641937348753030,-4.64205907242431
Berkeley_39,137,81,116.73817024305800,116.738571028406,-4.6420415602268000,-4.64205907242431
Berkeley_39,138,82,116.66126154212900,116.661622787279,-4.649359680923480,-4.64896371941694
Berkeley_39,139,82,116.66212166103200,116.661622787279,-4.64950028478557,-4.64896371941694
Berkeley_39,140,83,116.67043945266200,116.670996375477,-4.634667503595940,-4.63438999334062
Berkeley_39,141,84,116.65898864964000,116.659227382356,-4.6737899960705,-4.67406505903246
Berkeley_39,142,85,116.72315659564700,116.723254295485,-4.706003362159690,-4.70574388118682
Berkeley_39,143,86,116.74578747773200,116.746967535934,-4.653825600798680,-4.65320235296191
Berkeley_39,144,86,116.74609036655000,116.746967535934,-4.652863962586220,-4.65320235296191
Berkeley_39,145,87,116.67922627460500,116.679873111638,-4.624287301388220,-4.6241907937704
Berkeley_39,146,87,116.6800671627270,116.679873111638,-4.62432542494967,-4.6241907937704
Berkeley_39,147,88,116.69945730398800,116.699543375525,-4.711752046234970,-4.71177668255247
Berkeley_39,148,89,116.65988971572100,116.659873587486,-4.6445198382915800,-4.64406487692189
Berkeley_39,149,90,116.65482194150800,116.654767359492,-4.669883901461280,-4.66964031285177
Berkeley_39,150,91,116.74243514406800,116.742448389437,-4.690118130878870,-4.68999735993058
Berkeley_39,151,92,116.7372851326560,116.738177400235,-4.634004288040720,-4.6338048869499
Berkeley_39,152,92,116.7388562105860,116.738177400235,-4.63282185211548,-4.6338048869499
Berkeley_39,153,93,116.65216861216500,116.653380596312,-4.663436217614860,-4.66328140907634
Berkeley_39,154,93,116.65451202284800,116.653380596312,-4.663321822354060,-4.66328140907634
Berkeley_39,155,94,116.74920526276200,116.748540843781,-4.6499629529021600,-4.65018528045886
Berkeley_39,156,94,116.74953300161000,116.748540843781,-4.650112670265890,-4.65018528045886
Berkeley_39,157,95,116.69231217757900,116.692195237627,-4.713523633352740,-4.71290641641855
Berkeley_39,158,95,116.69218265372000,116.692195237627,-4.712824159809130,-4.71290641641855
Berkeley_39,159,96,116.75193171586100,116.750833539678,-4.675852127527030,-4.67550066630392
Berkeley_39,160,96,116.75127535872300,116.750833539678,-4.676327880728190,-4.67550066630392
Berkeley_39,161,98,116.66361889426700,116.663884284003,-4.631753484243330,-4.63115251553129
Berkeley_39,162,99,116.66448161377000,116.664690771081,-4.701058612054120,-4.70013023506831
Berkeley_39,163,99,116.66467631446900,116.664690771081,-4.700190108847860,-4.70013023506831
Berkeley_39,164,100,116.67081635967700,116.670267686816,-4.705002290237310,-4.70530533216128
Berkeley_39,165,101,116.649054846851,116.650014270957,-4.668617964889110,-4.66871395983605
Berkeley_39,166,101,116.65029347629800,116.650014270957,-4.668884676514970,-4.66871395983605
Berkeley_57,2,2,343.7882169449620,343.787456629839,57.094313268298000,57.0947860037607
Berkeley_57,3,2,343.78790228449300,343.787456629839,57.094498763917100,57.0947860037607
Berkeley_57,4,3,343.7869489687410,343.78688036254,57.09762596782820,57.0976397334453
Berkeley_57,5,3,343.78617424546500,343.78688036254,57.09778536454680,57.0976397334453
Berkeley_57,7,4,343.79116708797500,343.79127209062,57.09229790408120,57.0917100591501
Berkeley_57,8,5,343.8001813879620,343.801025581468,57.09637943553160,57.09646467412
Berkeley_57,9,5,343.80138771493400,343.801025581468,57.09655871638430,57.09646467412
Berkeley_57,10,6,343.7750988451670,343.775405268393,57.09551097277050,57.0956739787458
Berkeley_57,11,6,343.7749591929780,343.775405268393,57.095881362349100,57.0956739787458
Berkeley_57,13,7,343.7775513052130,343.777377470119,57.10090187066840,57.1010428353381
Berkeley_57,14,7,343.7760477850230,343.777377470119,57.09995671071530,57.1010428353381
Berkeley_57,16,8,343.79426577634400,343.793671476661,57.105503670031900,57.1056958886016
Berkeley_57,17,9,343.8073941668590,343.807779102788,57.09868235360300,57.0987032244963
Berkeley_57,18,10,343.7733881104400,343.772617588543,57.09032050389310,57.0895461217563
Berkeley_57,20,11,343.7985203722110,343.799077273497,57.08712602747860,57.0862935059942
Berkeley_57,21,11,343.7978245986760,343.799077273497,57.086784452842900,57.0862935059942
Berkeley_57,22,12,343.79102347638300,343.79220840528,57.083801562024600,57.0849073707356
Berkeley_57,23,12,343.7925284561670,343.79220840528,57.08511692362830,57.0849073707356
Berkeley_57,24,12,343.79231054451800,343.79220840528,57.08394835076270,57.0849073707356
Berkeley_57,25,13,343.7806047851180,343.781561467695,57.086034182925200,57.0854443867025
Berkeley_57,26,13,343.7819896885010,343.781561467695,57.08474862611850,57.0854443867025
Berkeley_57,27,14,343.767254343182,343.767659886968,57.10214386202590,57.1010058827918
Berkeley_57,28,14,343.7677975211540,343.767659886968,57.10059687102800,57.1010058827918
Berkeley_57,29,14,343.76816102555200,343.767659886968,57.10023602697120,57.1010058827918
Berkeley_57,30,15,343.8127498853130,343.813806853642,57.101409930829400,57.1014513395468
Berkeley_57,31,15,343.81357413244600,343.813806853642,57.101487115224400,57.1014513395468
Berkeley_57,33,16,343.80073660873700,343.801324360339,57.11138121001260,57.1118255662124
Berkeley_57,34,18,343.76343910086200,343.76391172133,57.082887361378100,57.0825110576958
Berkeley_57,35,18,343.7651017111950,343.76391172133,57.08357692013180,57.0825110576958
Berkeley_57,36,18,343.7644334623480,343.76391172133,57.08198130089590,57.0825110576958
Berkeley_57,37,19,343.75351806017000,343.754853879901,57.089365875312200,57.0904419764023
Berkeley_57,38,19,343.75429526316300,343.754853879901,57.0901380759309,57.0904419764023
Berkeley_57,39,20,343.762887868132,343.763063752081,57.11302088528540,57.1130425214342
Berkeley_57,42,22,343.7817920251740,343.782811416551,57.07197109148360,57.0731435835595
Berkeley_57,43,22,343.78274568615400,343.782811416551,57.07298010760340,57.0731435835595
Berkeley_57,44,23,343.812633566034,343.81188507698,57.0758883234921,57.0761415527732
Berkeley_57,45,24,343.8324725677660,343.833360848223,57.086973913918400,57.0869890929048
Berkeley_57,46,24,343.83311584144000,343.833360848223,57.08701661614890,57.0869890929048
Berkeley_57,47,26,343.73489074060600,343.735308141596,57.09900265174090,57.0988982684568
Berkeley_57,48,27,343.84218108548200,343.843547379759,57.10138891023090,57.1016621156274
Berkeley_57,49,28,343.77664745900500,343.777410106523,57.12710038526680,57.1266616298693
Berkeley_57,50,29,343.8319458990940,343.831797152281,57.11852101830360,57.1197070842694
Berkeley_57,51,29,343.8316146882240,343.831797152281,57.119647912208200,57.1197070842694
Berkeley_57,52,30,343.75154224850300,343.751021427909,57.06974606264500,57.0698023291654
Berkeley_57,54,31,343.8480193991400,343.848375369432,57.08740455045310,57.087388125758
Berkeley_57,55,32,343.85489610842100,343.854713322471,57.100793356139200,57.1010542183725
Berkeley_57,56,33,343.84214821070700,343.842880556289,57.07410641696850,57.0742686683017
Berkeley_57,57,34,343.7447165867460,343.745698822904,57.123974413701200,57.1242505979157
Berkeley_57,59,35,343.8496468063260,343.848694240887,57.077232956574600,57.0774469457078
Berkeley_57,60,35,343.84961254583500,343.848694240887,57.077364680616100,57.0774469457078
Berkeley_57,61,36,343.72219581711200,343.722363766751,57.08404064283200,57.0838817632344
Berkeley_57,62,37,343.8481486039480,343.848185769091,57.07249938184720,57.0723103700184
Berkeley_57,63,37,343.84780006515700,343.848185769091,57.07138724998270,57.0723103700184
Berkeley_57,64,38,343.79423605433300,343.794100085201,57.1367737942299,57.1365558718257
Berkeley_57,65,39,343.8651615829220,343.864863517884,57.09024129680300,57.09121324349
Berkeley_57,67,41,343.7224047927930,343.722623431514,57.07304072295030,57.0726536265742
Berkeley_57,68,42,343.8252128627740,343.824574026404,57.05697911564450,57.0572992438725
Berkeley_57,71,44,343.8643999358270,343.864113142463,57.11559714838690,57.1160458082024
Berkeley_57,73,46,343.70856688351100,343.70784909354,57.111856189748800,57.1128627623164
Berkeley_57,75,47,343.82872247343200,343.828949096519,57.14050000283710,57.1409301804413
Berkeley_57,76,47,343.82899134467600,343.828949096519,57.141414737421400,57.1409301804413
Berkeley_57,77,48,343.8324788700330,343.831998634383,57.04991979032890,57.0506763727262
Berkeley_57,78,49,343.7571862996530,343.757035710986,57.14420873907110,57.1443501168455
Berkeley_57,79,51,343.7908587889760,343.790922446296,57.150939074506300,57.1503718148184
Berkeley_57,80,52,343.8268946606450,343.825995847221,57.147030462242500,57.1468170507023
