source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
3126749076391135104,99.68150053918170,2.0619091814853600,0.4381953753587760,-0.9618129062849680,-2.0818140825132300,0.98526293,14.804103,1.1507177,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7198.1777,4.0135,-0.7321,1530.4326,1.6578,1.4032,0.7651,J063843.5+020343,99.6814,2.062,0.0,0.0,0.0,0.0,2000.0,1.3543649425009E-04
3126749080690702592,99.68212718145520,2.063125084896150,0.3873854115353100,-1.1293545314735900,-2.097855975639550,1.1922444,16.403103,1.3653154,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J063843.5+020343,99.6814,2.062,0.0,0.0,0.0,0.0,2000.0,0.0013393744545924900
3126749355568265472,99.66952401886970,2.074592803636000,0.3902414701343330,-0.5881589808434330,-0.962067758140639,1.001788,15.05105,0.7808628,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9246.74,4.3487,-1.3596,1848.7639,1.5339,1.3793,0.742,J063840.7+020430,99.6697,2.0751,0.0,0.0,0.0,0.0,2000.0,5.36821120323493E-04
3126750764312895104,99.6826294107735,2.077058379304090,,,,,20.607008,1.9760666,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J063843.9+020441,99.683,2.0781,0.0,0.0,0.0,0.0,2000.0,0.0011054996851910400
3126750764317873920,99.68318726512590,2.078134761049510,0.35691135377015100,-0.7695969518703430,-1.7838997726949200,0.9437987,15.660231,1.0027761,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J063843.9+020441,99.683,2.0781,0.0,0.0,0.0,0.0,2000.0,1.90342968022655E-04
3126749321203949568,99.66122433587660,2.065706162503610,-0.5245210697400190,-0.1768622095604740,0.45238022931771500,1.0519062,20.187885,1.5272198,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J063838.8+020400,99.6618,2.0667,0.0,0.0,0.0,0.0,2000.0,0.001148334174749800
3126749321208530432,99.66141796835180,2.066602862220000,0.9395679510003390,-1.2707300644553200,1.2888990231847700,8.9188,15.19796,1.1787844,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6079.9067,4.4607,-0.902,769.2996,1.1225,0.9249,0.5069,J063838.8+020400,99.6618,2.0667,0.0,0.0,0.0,0.0,2000.0,3.93946858160748E-04
3126750828737519744,99.6754801637886,2.086968958382070,2.883083807702380,-2.852878897761800,-5.779755895126490,0.9599983,10.885553,0.51122093,-5.360625,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6872.848,4.2139,-0.3703,342.4051,0.066,0.0585,0.0315,J063842.1+020513,99.6755,2.087,0.0,0.0,0.0,0.0,2000.0,3.68311757706061E-05
3126749321208528768,99.66034828647770,2.0755409730486300,0.4176484485967190,-1.0049657542221100,-1.855977690295610,0.97270185,15.042006,1.143405,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7365.505,4.0455,-0.884,1681.1019,1.711,1.4543,0.793,J063838.4+020431,99.6601,2.0753,0.0,0.0,0.0,0.0,2000.0,3.45880520680715E-04
3126749046330975744,99.669364636998,2.051590156956430,0.3956979997699490,-1.0523439654996900,-2.055185417864100,1.0333343,15.386867,1.1137829,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7264.418,4.0831,-0.8126,1856.0187,1.6203,1.3764,0.7504,J063840.7+020307,99.6697,2.052,0.0,0.0,0.0,0.0,2000.0,5.29429406038155E-04
3126749046330971776,99.67985480454810,2.049839025831480,0.46043177844172800,-1.184552507047730,-1.9651327448183700,0.9705654,15.204974,1.1065454,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7535.1167,4.1122,-0.8635,1767.5809,1.6978,1.4521,0.7905,J063843.1+020300,99.6797,2.0501,0.0,0.0,0.0,0.0,2000.0,3.03383092079784E-04
3126750553859896320,99.69600443268370,2.0720099475819000,0.3920062485757990,-1.15104833375847,-2.2021489053759800,1.0087949,15.61813,1.1151905,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7185.622,4.3322,-0.7249,1574.0685,1.5424,1.3079,0.7129,J063847.0+020421,99.6959,2.0726,0.0,0.0,0.0,0.0,2000.0,5.99210965080519E-04
3126749042031377664,99.68640987801060,2.050076368950190,0.4887340507183650,-0.9808200085471700,-2.032925080061440,0.9211917,16.03939,1.1565199,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6882.223,4.4535,-0.6665,1541.6444,1.4966,1.2563,0.6862,J063844.6+020259,99.6859,2.0498,0.0,0.0,0.0,0.0,2000.0,5.79674680649239E-04
