source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
3221067898243612672,83.15254060461910,0.18700270604544500,0.015070643611572100,0.6759796876378540,0.1966172374934300,1.0094352,18.986824,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,0.0012464663829491400
3221067898244811904,83.15115291366330,0.18730057656136700,0.19260644569545300,0.744167121758052,-0.1411972264579970,1.007089,16.888346,0.45018768,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9740.349,4.4894,-1.4588,5463.325,0.7823,0.7295,0.3893,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,8.3783879042186E-04
3221067898244812288,83.15188008609870,0.18704315639543000,0.1682936516804580,0.9275703040908660,-0.5583696447064500,1.0322912,18.758934,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,7.24913155466706E-04
3221067898246867328,83.15186366961540,0.18584116142952000,0.3836342520331100,0.6461948531730460,-0.2824282138434300,0.9538455,18.8365,0.86743355,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5356.109,4.7383,-3.9686,3058.1035,0.0136,0.0113,0.0062,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,8.05639810549192E-04
3221067902535289984,83.15269834469840,0.18662863754723400,0.14359775949374500,0.626824559202373,-0.09675544607047980,0.95961136,18.449999,0.8698158,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5345.6455,4.737,-3.4178,2493.526,0.0224,0.0185,0.0102,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,0.001304694869224460
3221067902535291264,83.1511031374402,0.18568757651532500,,,,,20.652378,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,8.64961483640324E-04
3221067902535507840,83.15069184365030,0.18735931411341700,,,,,20.80759,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,0.0011135083400244500
3221067902535507968,83.15039203727300,0.18728712084102200,-1.2508160748287300,0.9861251614740090,1.9890682126043000,1.3592523,20.220688,0.8172531,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,0.001278881256119030
3221067902535515520,83.15024590583170,0.18661134451800300,1.8078389698492400,1.6014081312790300,1.954375781115970,1.1832975,20.609968,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,0.0011594467777107300
3221067902536355712,83.15144334693120,0.18689042399769700,0.4558937925498850,0.9093312595549890,-0.048315833413207700,1.1058793,18.118488,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,3.92822904725414E-04
3221067902536356224,83.15104668754320,0.18596006271741700,-0.12082032604125800,0.42140443555745800,-1.6581973679316300,2.7227972,16.87445,0.59230995,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J053236.3+001111,83.1514,0.1865,0.0,0.0,0.0,0.0,2000.0,6.45260135490947E-04
3221067898239846784,83.15516372576170,0.18850595214717300,-0.04223918111349380,1.0621700495838800,-0.3682589219079230,1.0289061,17.977594,0.98032,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5150.6816,4.7793,-3.383,1691.0328,0.0597,0.0486,0.0268,J053237.3+001115,83.1555,0.1876,0.0,0.0,0.0,0.0,2000.0,9.66347990185389E-04
3221067898239929600,83.15565626079830,0.187513568174665,0.043898590107259000,0.921237940253803,-0.2870770359092150,0.9213715,16.871368,0.65218735,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8508.564,4.4931,-1.131,3899.1638,1.0339,0.9315,0.5002,J053237.3+001115,83.1555,0.1876,0.0,0.0,0.0,0.0,2000.0,1.78571094681728E-04
3221067902535288960,83.15954641356040,0.18397261641915300,0.2546750961917140,0.37761841979761000,-1.0340325201765800,1.1610193,18.738754,0.8671818,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053238.4+001101,83.1601,0.1837,0.0,0.0,0.0,0.0,2000.0,6.170692855503E-04
3221067902535289088,83.15938080912860,0.18422162318078500,1.0530335434431000,-0.6827111019212110,-1.5671474947316700,0.9960501,19.15753,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053238.4+001101,83.1601,0.1837,0.0,0.0,0.0,0.0,2000.0,8.88437347380063E-04
3221067902535507584,83.15993439334400,0.18277807813619300,-1.7995423115236900,0.774518609810802,-1.6764354165489100,1.0133288,20.139627,0.93053055,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053238.4+001101,83.1601,0.1837,0.0,0.0,0.0,0.0,2000.0,9.36677749808544E-04
3221067936896090624,83.16439500975960,0.1916515896239350,2.843873871577720,7.233827791568000,-22.501272455519300,1.5010941,11.487209,0.6407385,-16.549833,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6363.9976,4.2702,-0.3976,349.5133,0.0253,0.0219,0.0118,J053239.4+001130,83.1643,0.1917,0.0,0.0,0.0,0.0,2000.0,1.06631692826882E-04
3221068005615575936,83.13262786740010,0.18225312942687300,-0.1595333921068620,1.2293275744909900,-0.2218099586080170,0.9480113,19.165833,0.842947,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J053231.9+001053,83.133,0.1815,0.0,0.0,0.0,0.0,2000.0,8.40050718761116E-04
3221068005615576064,83.13275792210560,0.18087778567963000,0.10632491478042000,0.9256903604246460,-0.41705283909837200,0.9199766,17.31789,0.6909828,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6084.8154,4.6443,-0.9297,2670.6116,0.0081,0.0069,0.0038,J053231.9+001053,83.133,0.1815,0.0,0.0,0.0,0.0,2000.0,6.67646449380022E-04
