source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
184098245523331712,81.65295368113040,36.01832620717460,0.8951536965919240,1.7170020966328900,-6.462776824554810,0.8878758,13.368645,0.8429842,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J052636.7+360105,81.653,36.0181,0.0,0.0,0.0,0.0,2000.0,2.29288561296588E-04
184095015707925376,81.68385249522320,35.994530578380800,0.8954986923109170,4.29208606077507,-5.406365045569420,1.1050714,14.709104,1.0740776,-12.595475,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6018.8213,4.0334,-0.6353,1180.8853,0.8562,0.7105,0.3875,J052644.0+355941,81.6834,35.9948,0.0,0.0,0.0,0.0,2000.0,4.54552544164441E-04
184098382962275328,81.69708430843450,36.010985313488600,0.23946817383112600,-0.29565334159208200,-1.611558698444510,1.1176585,15.127191,1.2649174,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7983.9644,3.8616,-0.854,2231.741,2.3124,1.9653,1.0691,J052647.2+360037,81.6968,36.0103,0.0,0.0,0.0,0.0,2000.0,7.22872783290605E-04
184097931989863424,81.65307668669170,35.99527895982240,0.8860088894855450,1.6910780729320500,-4.252014040673340,1.1734253,12.742821,0.66744804,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J052636.6+355942,81.6526,35.9951,0.0,0.0,0.0,0.0,2000.0,4.25169213292314E-04
184097833206487040,81.64838767954690,35.981299141095800,1.1418851828996100,1.5455632895907000,-3.597328539251390,1.0418143,13.610366,1.0157614,-19.135004,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6855.638,4.1245,-0.728,806.5295,1.1717,0.9963,0.5429,J052635.5+355852,81.648,35.9812,0.0,0.0,0.0,0.0,2000.0,3.29006635992352E-04
184098108084395008,81.62917908272940,35.993183847962300,0.26120513999478900,0.27161842174793100,-2.019084578799990,1.1711649,14.924039,1.7838621,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10063.232,3.6476,-0.5984,2465.7913,4.023,3.3446,1.8462,J052631.0+355935,81.6293,35.9931,0.0,0.0,0.0,0.0,2000.0,1.28847603520796E-04
184098417319684864,81.71411629736890,36.03141646081720,0.6832113207242500,-0.2961968064855360,-1.7556853131647100,1.3130301,15.279544,1.2209291,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6007.548,4.2505,-1.4548,1089.129,1.1433,0.9399,0.5189,J052651.3+360154,81.7139,36.0317,0.0,0.0,0.0,0.0,2000.0,3.33152882363185E-04
184098417322902144,81.71452297541260,36.031524553025200,0.6917636798697320,-0.14894722931143800,-2.0066427366407200,1.0165925,17.86788,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J052651.3+360154,81.7139,36.0317,0.0,0.0,0.0,0.0,2000.0,5.33471305149822E-04
184098692199906944,81.68765389671330,36.05378026663760,0.8466908034502100,1.5339187848005500,-4.433841540401860,1.0207665,15.612961,1.4173136,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5968.672,4.3185,-0.5445,931.934,1.6102,1.295,0.7087,J052645.0+360313,81.6876,36.0537,0.0,0.0,0.0,0.0,2000.0,9.13312313458735E-05
184097833206488704,81.6541434258203,35.971638176878900,0.36987848317919100,-0.6903522943095690,1.1811718228042700,0.9314891,15.370425,1.2533236,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9469.492,3.8685,-0.976,3003.679,2.6735,2.3175,1.2626,J052636.9+355816,81.6539,35.9712,0.0,0.0,0.0,0.0,2000.0,4.80427648391312E-04
184095393665025536,81.72874992900400,36.016430436761200,0.9303806446515160,1.3105872688327400,-4.1224669355061600,1.0247103,12.554774,0.7421961,3.1585913,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J052654.9+360058,81.7289,36.0162,0.0,0.0,0.0,0.0,2000.0,2.60452271887521E-04
184092026410707840,81.63580098247220,35.975021554066,0.417332833278839,1.337404808487600,-2.5976501488646600,1.0547994,13.435808,0.9454956,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J052632.5+355829,81.6355,35.9748,0.0,0.0,0.0,0.0,2000.0,3.29266069069839E-04
184098967077842176,81.61527175154770,36.03574184223320,0.7169607666892570,-0.21761797221765100,-2.7079540259447800,0.9774149,14.042986,0.95687675,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7529.8564,4.2203,-0.2813,1125.3105,1.3173,1.1375,0.6134,J052627.6+360208,81.6151,36.0356,0.0,0.0,0.0,0.0,2000.0,1.98516573283381E-04
184098520398887296,81.71852113582250,36.04999133178190,0.2522094841776480,0.878864425592949,-1.3957755290100900,1.0188861,18.359749,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J052652.2+360302,81.7176,36.0506,0.0,0.0,0.0,0.0,2000.0,9.61828013817697E-04
184098520401207424,81.7185344971352,36.05060160105730,0.27563479071991600,0.8875186374673350,-2.2066488564758000,1.0564328,14.4867935,1.360776,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J052652.2+360302,81.7176,36.0506,0.0,0.0,0.0,0.0,2000.0,7.55540365028542E-04
184098520401207936,81.71675317405470,36.050326002764300,0.7163016056263690,1.5141592351331400,-5.8382581647200000,1.0876273,15.617034,1.3093042,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6300.269,4.2877,-0.6453,1145.6073,1.5418,1.2623,0.691,J052652.2+360302,81.7176,36.0506,0.0,0.0,0.0,0.0,2000.0,7.3744895163651E-04
