source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2010084556125939584,343.7882169449620,57.094313268298000,0.5648754961476550,-2.558854041454410,-2.2853471094896200,1.0421672,16.962132,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J225508.9+570541,343.7872,57.0948,0.0,0.0,0.0,0.0,2000.0,7.36287580209236E-04
2010084556133672192,343.78790228449300,57.094498763917100,0.6770012067842190,-2.523440401222930,-2.2656029578820000,3.0064213,15.281719,1.0405064,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J225508.9+570541,343.7872,57.0948,0.0,0.0,0.0,0.0,2000.0,4.86106166549067E-04
2010084556125932672,343.7869489687410,57.09762596782820,0.18565059162140500,-1.1166433767554800,-1.229599987602910,1.5171396,15.935439,1.3413544,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J225508.8+570551,343.7868,57.0976,0.0,0.0,0.0,0.0,2000.0,8.49857205802959E-05
2010084556135924864,343.78617424546500,57.09778536454680,,,,,14.636233,1.4363575,-7.9010835,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J225508.8+570551,343.7868,57.0976,0.0,0.0,0.0,0.0,2000.0,3.87172112489112E-04
2010084556135924992,343.78480418166900,57.097616585892400,,,,,20.375393,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J225508.8+570551,343.7868,57.0976,0.0,0.0,0.0,0.0,2000.0,0.0010842743360121200
2010084349975245184,343.79116708797500,57.09229790408120,0.21775955390258600,-1.2755952183145600,-1.3554187683112800,0.98531467,14.429653,1.6850386,-34.45849,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5834.7944,2.8405,-0.2632,3764.0796,2.1534,1.6784,0.911,J225509.9+570530,343.7914,57.0917,0.0,0.0,0.0,0.0,2000.0,6.11147651084075E-04
2010084349975244672,343.8001813879620,57.09637943553160,0.6146393236029430,0.21309365941727600,-0.8178284836498950,1.1946898,15.682779,1.2705212,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5460.8154,4.3052,-0.5106,1134.3015,1.0154,0.8132,0.4412,J225512.2+570547,343.8009,57.0965,0.0,0.0,0.0,0.0,2000.0,4.0856320829305E-04
2010084349975245056,343.80138771493400,57.09655871638430,0.41061135603109400,-3.2630006701452500,-2.7102620525092900,1.2238733,14.826463,0.7341528,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,9114.298,4.2073,-0.6897,2330.0288,1.3198,1.1964,0.6423,J225512.2+570547,343.8009,57.0965,0.0,0.0,0.0,0.0,2000.0,2.71367533108953E-04
2004079745174399488,343.7750988451670,57.09551097277050,1.8695188030520000,-2.3118857069712600,-1.716078986481420,9.405723,15.413429,1.2556725,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J225506.1+570544,343.7755,57.0956,0.0,0.0,0.0,0.0,2000.0,2.35406799274123E-04
2004079745174399616,343.7749591929780,57.095881362349100,,,,,19.67544,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J225506.1+570544,343.7755,57.0956,0.0,0.0,0.0,0.0,2000.0,4.06786391522249E-04
