source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2227550535706813440,350.2546337390600,71.77366303955960,0.17721043870170500,-3.0073013911133200,-0.5197519491497420,1.0706092,18.0884,1.1583881,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5968.0005,4.7194,-3.872,2075.371,1.0149,0.8362,0.4647,J232101.8+714624,350.2576,71.7734,0.0,0.0,0.0,0.0,2000.0,9.64336160646028E-04
2227550604430467200,350.2457380022230,71.77204419305230,0.1721646288705480,-3.267731781527270,-0.38519287312960500,1.7426289,14.997855,1.5571289,-67.27403,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5481.5547,3.3757,-0.3393,2448.2349,1.6546,1.296,0.7043,J232059.0+714619,350.2459,71.772,0.0,0.0,0.0,0.0,2000.0,6.72365136451132E-05
2227550913668113536,350.28692390913400,71.7773611820377,0.9621554515505440,-13.912185065169500,-1.1489092552523600,1.0908009,15.465334,1.1118488,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5791.816,4.4764,-0.5128,923.6385,0.7433,0.6094,0.3297,J232108.9+714638,350.2872,71.7773,0.0,0.0,0.0,0.0,2000.0,1.05817046608299E-04
2227550909369220608,350.2894073320850,71.77431552620330,0.13775206691717000,-3.196124459081060,-0.5051535492492990,1.0225493,17.577682,1.1345348,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5197.5063,4.7707,-2.0307,1334.5914,0.4215,0.3401,0.1863,J232109.2+714628,350.2884,71.7745,0.0,0.0,0.0,0.0,2000.0,3.6508709695537E-04
2227550913666795520,350.2917409494390,71.77394609682560,0.2583678637996470,-0.5711752308770780,0.23210760186925000,1.0965052,20.633606,0.98615456,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J232109.2+714628,350.2884,71.7745,0.0,0.0,0.0,0.0,2000.0,0.0011826549256882200
2227553559366648576,350.23289754637700,71.78336333118080,0.24084408998307600,-2.757621079652750,-0.6606006946193970,1.0964957,20.584757,1.5699081,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J232055.5+714704,350.2314,71.7845,0.0,0.0,0.0,0.0,2000.0,0.001229295066376610
2227553559367959168,350.23099276766700,71.78451281728800,0.19715108782770700,-3.079681621871880,-0.4085959722735050,1.0544161,15.508117,0.66110516,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J232055.5+714704,350.2314,71.7845,0.0,0.0,0.0,0.0,2000.0,1.27941129491731E-04
2227550604428061696,350.21192807170200,71.77690404282540,0.37525263245965400,-5.732180393135040,-2.329445229947970,1.0950567,20.19306,1.4636211,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J232050.4+714640,350.2101,71.7778,0.0,0.0,0.0,0.0,2000.0,0.0010627939703660900
2227553559363776640,350.2137397405450,71.77837228212310,,,,,21.067654,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J232050.4+714640,350.2101,71.7778,0.0,0.0,0.0,0.0,2000.0,0.0012739193306656900
2227553559363776768,350.2130589499670,71.77812976825570,0.07492605216803290,-2.62440507026052,-0.6077386777686780,0.9656715,19.253052,1.5549374,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J232050.4+714640,350.2101,71.7778,0.0,0.0,0.0,0.0,2000.0,9.82273511196713E-04
