source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
3056679536814757248,116.69955994214400,-4.6616341466973800,0.21997865739192000,-1.769044505001130,-1.5974306075110300,1.0296512,17.106604,0.93725395,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5296.521,4.7167,-1.6563,1415.33,0.0097,0.008,0.0043,J074647.9-043943,116.6997,-4.662,0.0,0.0,0.0,0.0,2000.0,3.9158047309177E-04
3056679541112239104,116.70005734932000,-4.662153878128700,,,,,20.79535,0.19662094,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J074647.9-043943,116.6997,-4.662,0.0,0.0,0.0,0.0,2000.0,3.8798634865457E-04
3056679472394755840,116.69810660010300,-4.6672677166447,0.057265011188552700,-0.2324632253000470,0.40064495036487700,1.0123501,14.81168,1.1675453,128.41252,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6092.567,3.359,-0.1261,3752.7234,1.0181,0.8345,0.4489,J074647.4-044002,116.6976,-4.6673,0.0,0.0,0.0,0.0,2000.0,5.05951228977226E-04
3056679472394755200,116.70555164627800,-4.671588428273380,1.8498368233373300,-3.666914671598050,3.150815423971310,16.808123,16.388203,0.7698679,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J074649.3-044017,116.7055,-4.6715,0.0,0.0,0.0,0.0,2000.0,1.02319132820807E-04
3056679438032493056,116.69736002610000,-4.671826528774970,-0.6436865568896440,-3.534715270298890,0.1963059903033800,0.9889057,20.562744,1.2253933,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J074647.3-044015,116.6972,-4.6709,0.0,0.0,0.0,0.0,2000.0,9.40156410006987E-04
3056679472394757504,116.70512033594200,-4.674688909583500,0.2317275607626900,-1.7733665631033600,-1.5856344658201200,0.9877894,15.246113,0.6805458,,VARIABLE,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,7195.278,3.9196,-0.5585,3391.337,0.5989,0.5279,0.2848,J074649.2-044028,116.7051,-4.6745,0.0,0.0,0.0,0.0,2000.0,1.89993775161956E-04
3056679575471391360,116.71377923384400,-4.661712062696790,0.18436178973124200,-1.561334453155040,-1.7640274094560400,1.0886204,17.631588,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J074651.1-043942,116.713,-4.6617,0.0,0.0,0.0,0.0,2000.0,7.76749753013123E-04
3056679575473958144,116.71343262508200,-4.662023085885070,0.5519787851214480,2.893164524400450,-8.811853679035970,1.1328182,16.381514,1.056468,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5365.727,4.7001,-1.6943,967.277,0.2155,0.1772,0.0969,J074651.1-043942,116.713,-4.6617,0.0,0.0,0.0,0.0,2000.0,5.38806653664979E-04
3056679575473958912,116.71194919851800,-4.662083758154060,0.3187257830885160,-1.7330654062281400,-1.6933416709698800,0.9989392,17.113314,1.0129776,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5038.3975,4.757,-1.54,1160.6896,0.0178,0.0144,0.0078,J074651.1-043942,116.713,-4.6617,0.0,0.0,0.0,0.0,2000.0,0.0011154192668997500
3056679644190860544,116.70531305172500,-4.6521190867400600,0.022646012052039200,-2.0236429715015400,-1.1545054293530200,1.0436441,19.816818,1.0932236,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J074649.2-043912,116.7051,-4.6534,0.0,0.0,0.0,0.0,2000.0,0.0012983956050952100
