source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
4056551531095373824,268.18586338164500,-29.53823913376350,0.42133095442496200,-1.4845670319331000,-2.4339833884557300,0.9951368,15.058949,1.1752005,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7748.41,3.7553,-1.4065,2359.2017,2.0173,1.7114,0.9294,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,3.54724882567837E-04
4056551531180148992,268.18573101422000,-29.53882952596890,1.1900239878145600,-1.047106243285130,-15.127926174979500,1.4157864,16.190842,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,4.74224277870753E-04
4056551531180167808,268.1864275136500,-29.538869283444400,,,,,18.31767,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,9.33493001094197E-04
4056551531180204672,268.18500877427100,-29.538792499237800,,,,,19.605743,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,5.80265168177698E-04
4056551531180204800,268.1850121241180,-29.539530828639100,-1.1406240765667400,-0.6920561645233690,-9.940623675908800,1.0867893,18.556643,3.5070534,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,0.001207866491708970
4056551531180205184,268.1855876871300,-29.537321063569200,0.01482847829549710,0.7170500035851410,-0.18977972737862800,1.1050805,18.426144,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,0.0010816302757307400
4056551531180255616,268.1849030178530,-29.539089737533800,0.16241905288009200,-2.3258614466591500,-12.526991178418900,1.0722771,18.253134,2.7419853,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,8.63424380806994E-04
4056551535418171008,268.1862400610720,-29.538564307631300,,,,,17.912045,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,6.6450542392605E-04
4056551535418171136,268.1854645453950,-29.537927449423600,-1.506747055894030,-5.238208695831840,-11.393576905744400,1.0049677,18.164383,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,4.73556282445327E-04
4056551535482379264,268.18606508155600,-29.53878431571890,-0.23874891464980400,-2.0881423592157100,-3.3501013156148200,9.326381,15.823949,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,6.24021609762663E-04
4056551535482395392,268.1839663877190,-29.53840671512060,0.31761080787005100,2.8251367590531300,-4.123036762564850,1.0738844,16.733746,3.4627876,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4786.948,2.8356,0.3486,1959.3074,6.4953,4.2855,2.3593,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,0.0013342986071791100
4056551535483441408,268.18413439009300,-29.537752619701000,-3.136775840374690,-4.297934628087270,-8.191945749311380,3.7954378,18.824013,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.5-293218,268.1855,-29.5384,0.0,0.0,0.0,0.0,2000.0,0.0013530441649004400
4056548576242759296,268.18723065944500,-29.538558030184500,1.7647847271182600,-3.436963754134290,-3.169447888641270,1.0049369,19.565552,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,0.0012450222708404200
4056548580544877824,268.187274399985,-29.538135201727400,0.09814484443412500,-3.954557470303010,-7.159607564649680,1.0190903,17.012981,3.149209,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,0.0011962843726793200
4056551531095373824,268.18586338164500,-29.53823913376350,0.42133095442496200,-1.4845670319331000,-2.4339833884557300,0.9951368,15.058949,1.1752005,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7748.41,3.7553,-1.4065,2359.2017,2.0173,1.7114,0.9294,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,1.42734713306058E-04
4056551531180148992,268.18573101422000,-29.53882952596890,1.1900239878145600,-1.047106243285130,-15.127926174979500,1.4157864,16.190842,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,7.44193227956147E-04
4056551531180167808,268.1864275136500,-29.538869283444400,,,,,18.31767,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,8.95785719622437E-04
4056551531180204672,268.18500877427100,-29.538792499237800,,,,,19.605743,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,0.0010396070808818100
4056551531180205184,268.1855876871300,-29.537321063569200,0.01482847829549710,0.7170500035851410,-0.18977972737862800,1.1050805,18.426144,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,8.2496958240439E-04
4056551531180255616,268.1849030178530,-29.539089737533800,0.16241905288009200,-2.3258614466591500,-12.526991178418900,1.0722771,18.253134,2.7419853,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,0.0013160395184334500
4056551531180256256,268.185529936538,-29.536866299481400,-2.271705891646800,-0.36119404290226100,-4.070332540724120,1.1580751,19.083698,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,0.0012750215991837400
4056551535418171008,268.1862400610720,-29.538564307631300,,,,,17.912045,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,J175244.6-293217,268.1859,-29.5381,0.0,0.0,0.0,0.0,2000.0,5.50559621034397E-04
